mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_max_features,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
4.342690467834473,0.21738581351548586,0.299212646484375,0.021582693476563154,gini,6,log2,500,"{'criterion': 'gini', 'max_depth': 6, 'max_features': 'log2', 'n_estimators': 500}",0.8832630098452883,0.8895921237693389,0.8955696202531646,0.90014064697609,0.8913119943721421,0.8919754790432048,0.005685341365374483,28
2.009477996826172,0.12681968140774044,0.16409034729003907,0.029333692151805636,gini,7,auto,200,"{'criterion': 'gini', 'max_depth': 7, 'max_features': 'auto', 'n_estimators': 200}",0.8829113924050633,0.8920534458509142,0.8945147679324894,0.9011954992967651,0.8923672177277524,0.892608464642597,0.00586123898673187,16
4.508727931976319,0.18142507335247957,0.4088125228881836,0.031178992792578762,gini,7,auto,500,"{'criterion': 'gini', 'max_depth': 7, 'max_features': 'auto', 'n_estimators': 500}",0.8832630098452883,0.8920534458509142,0.8952180028129395,0.9008438818565401,0.8927189588462892,0.8928194598423941,0.005693276235617035,13
1.8064618110656738,0.10366385456862122,0.1941856861114502,0.04946329539677461,gini,7,sqrt,200,"{'criterion': 'gini', 'max_depth': 7, 'max_features': 'sqrt', 'n_estimators': 200}",0.8829113924050633,0.8920534458509142,0.8945147679324894,0.9011954992967651,0.8923672177277524,0.892608464642597,0.00586123898673187,16
4.474209451675415,0.16294926850630395,0.2969807624816895,0.036896170013556724,gini,7,sqrt,500,"{'criterion': 'gini', 'max_depth': 7, 'max_features': 'sqrt', 'n_estimators': 500}",0.8832630098452883,0.8920534458509142,0.8952180028129395,0.9008438818565401,0.8927189588462892,0.8928194598423941,0.005693276235617035,13
1.8884417057037353,0.12190922567257728,0.20295534133911133,0.0647601052448778,gini,7,log2,200,"{'criterion': 'gini', 'max_depth': 7, 'max_features': 'log2', 'n_estimators': 200}",0.8829113924050633,0.8920534458509142,0.8945147679324894,0.9011954992967651,0.8923672177277524,0.892608464642597,0.00586123898673187,16
4.429980611801147,0.31965308151534183,0.32312426567077634,0.05724146441721482,gini,7,log2,500,"{'criterion': 'gini', 'max_depth': 7, 'max_features': 'log2', 'n_estimators': 500}",0.8832630098452883,0.8920534458509142,0.8952180028129395,0.9008438818565401,0.8927189588462892,0.8928194598423941,0.005693276235617035,13
2.0011621475219727,0.08209033150637704,0.19580297470092772,0.06721559148153838,gini,8,auto,200,"{'criterion': 'gini', 'max_depth': 8, 'max_features': 'auto', 'n_estimators': 200}",0.8853727144866386,0.8931082981715893,0.8955696202531646,0.9022503516174403,0.8930706999648259,0.8938743368987317,0.005413720338374775,4
4.819849157333374,0.18596595547669695,0.3300060749053955,0.07140021220061325,gini,8,auto,500,"{'criterion': 'gini', 'max_depth': 8, 'max_features': 'auto', 'n_estimators': 500}",0.8853727144866386,0.8938115330520394,0.8955696202531646,0.9022503516174403,0.8930706999648259,0.8940149838748216,0.005401112119608784,1
1.9452093601226808,0.1272411806217604,0.16431055068969727,0.061583078989922733,gini,8,sqrt,200,"{'criterion': 'gini', 'max_depth': 8, 'max_features': 'sqrt', 'n_estimators': 200}",0.8853727144866386,0.8931082981715893,0.8955696202531646,0.9022503516174403,0.8930706999648259,0.8938743368987317,0.005413720338374775,4
4.641339445114136,0.12232766693848307,0.3634452819824219,0.05641437439726221,gini,8,sqrt,500,"{'criterion': 'gini', 'max_depth': 8, 'max_features': 'sqrt', 'n_estimators': 500}",0.8853727144866386,0.8938115330520394,0.8955696202531646,0.9022503516174403,0.8930706999648259,0.8940149838748216,0.005401112119608784,1
1.8818732738494872,0.06487389509362373,0.2107614040374756,0.06287602795831047,gini,8,log2,200,"{'criterion': 'gini', 'max_depth': 8, 'max_features': 'log2', 'n_estimators': 200}",0.8853727144866386,0.8931082981715893,0.8955696202531646,0.9022503516174403,0.8930706999648259,0.8938743368987317,0.005413720338374775,4
4.608703565597534,0.208661342368458,0.3072337627410889,0.04426200214823461,gini,8,log2,500,"{'criterion': 'gini', 'max_depth': 8, 'max_features': 'log2', 'n_estimators': 500}",0.8853727144866386,0.8938115330520394,0.8955696202531646,0.9022503516174403,0.8930706999648259,0.8940149838748216,0.005401112119608784,1
1.7771977424621581,0.11019635391495539,0.13651123046875,0.0182502141383706,entropy,4,auto,200,"{'criterion': 'entropy', 'max_depth': 4, 'max_features': 'auto', 'n_estimators': 200}",0.8815049226441631,0.8895921237693389,0.8924050632911392,0.8997890295358649,0.8913119943721421,0.8909206267225297,0.005855351268898662,58
3.813103199005127,0.1822298423496216,0.2439046859741211,0.07264111152289347,entropy,4,auto,500,"{'criterion': 'entropy', 'max_depth': 4, 'max_features': 'auto', 'n_estimators': 500}",0.8822081575246132,0.8892405063291139,0.8934599156118144,0.89943741209564,0.8920154766092157,0.8912722936340793,0.005626613429175074,52
1.5679059505462647,0.15836474530725309,0.1547832489013672,0.03458137090004425,entropy,4,sqrt,200,"{'criterion': 'entropy', 'max_depth': 4, 'max_features': 'sqrt', 'n_estimators': 200}",0.8815049226441631,0.8895921237693389,0.8924050632911392,0.8997890295358649,0.8913119943721421,0.8909206267225297,0.005855351268898662,58
3.780997943878174,0.10370813134335903,0.29648385047912595,0.07081640090801761,entropy,4,sqrt,500,"{'criterion': 'entropy', 'max_depth': 4, 'max_features': 'sqrt', 'n_estimators': 500}",0.8822081575246132,0.8892405063291139,0.8934599156118144,0.89943741209564,0.8920154766092157,0.8912722936340793,0.005626613429175074,52
1.5728325366973877,0.07073850346828622,0.15667943954467772,0.05784957796802548,entropy,4,log2,200,"{'criterion': 'entropy', 'max_depth': 4, 'max_features': 'log2', 'n_estimators': 200}",0.8815049226441631,0.8895921237693389,0.8924050632911392,0.8997890295358649,0.8913119943721421,0.8909206267225297,0.005855351268898662,58
3.7476994514465334,0.16762588360144554,0.3444021224975586,0.07758264863373075,entropy,4,log2,500,"{'criterion': 'entropy', 'max_depth': 4, 'max_features': 'log2', 'n_estimators': 500}",0.8822081575246132,0.8892405063291139,0.8934599156118144,0.89943741209564,0.8920154766092157,0.8912722936340793,0.005626613429175074,52
1.7635771751403808,0.1331622035084637,0.1655242919921875,0.02229807877961694,entropy,5,auto,200,"{'criterion': 'entropy', 'max_depth': 5, 'max_features': 'auto', 'n_estimators': 200}",0.8822081575246132,0.889943741209564,0.8938115330520394,0.8997890295358649,0.8923672177277524,0.8916239358099668,0.005718159491824099,43
4.140218257904053,0.17332012020810986,0.3137959003448486,0.02679240222609456,entropy,5,auto,500,"{'criterion': 'entropy', 'max_depth': 5, 'max_features': 'auto', 'n_estimators': 500}",0.8829113924050633,0.8892405063291139,0.8941631504922645,0.90014064697609,0.8916637354906789,0.8916238863386422,0.005666969436389023,46
1.6380044937133789,0.03889056918321933,0.18605918884277345,0.0715559160813366,entropy,5,sqrt,200,"{'criterion': 'entropy', 'max_depth': 5, 'max_features': 'sqrt', 'n_estimators': 200}",0.8822081575246132,0.889943741209564,0.8938115330520394,0.8997890295358649,0.8923672177277524,0.8916239358099668,0.005718159491824099,43
4.07769455909729,0.1765699295187844,0.29661121368408205,0.06457805628485372,entropy,5,sqrt,500,"{'criterion': 'entropy', 'max_depth': 5, 'max_features': 'sqrt', 'n_estimators': 500}",0.8829113924050633,0.8892405063291139,0.8941631504922645,0.90014064697609,0.8916637354906789,0.8916238863386422,0.005666969436389023,46
1.660515832901001,0.1047874419341107,0.158103084564209,0.032763375022912315,entropy,5,log2,200,"{'criterion': 'entropy', 'max_depth': 5, 'max_features': 'log2', 'n_estimators': 200}",0.8822081575246132,0.889943741209564,0.8938115330520394,0.8997890295358649,0.8923672177277524,0.8916239358099668,0.005718159491824099,43
4.10064959526062,0.11561919073752878,0.2803802013397217,0.02466544037684769,entropy,5,log2,500,"{'criterion': 'entropy', 'max_depth': 5, 'max_features': 'log2', 'n_estimators': 500}",0.8829113924050633,0.8892405063291139,0.8941631504922645,0.90014064697609,0.8916637354906789,0.8916238863386422,0.005666969436389023,46
1.8650709629058837,0.10205766260556985,0.13992409706115722,0.018107877296482687,entropy,6,auto,200,"{'criterion': 'entropy', 'max_depth': 6, 'max_features': 'auto', 'n_estimators': 200}",0.8829113924050633,0.889943741209564,0.8938115330520394,0.8997890295358649,0.8920154766092157,0.8916942345623495,0.005482962672649121,37
4.543406915664673,0.26266897669260486,0.27763900756835935,0.04168231022525224,entropy,6,auto,500,"{'criterion': 'entropy', 'max_depth': 6, 'max_features': 'auto', 'n_estimators': 500}",0.8832630098452883,0.8895921237693389,0.8945147679324894,0.8997890295358649,0.8923672177277524,0.8919052297621469,0.005462890180851658,31
1.778048849105835,0.05093549608712647,0.20046939849853515,0.048259296847239855,entropy,6,sqrt,200,"{'criterion': 'entropy', 'max_depth': 6, 'max_features': 'sqrt', 'n_estimators': 200}",0.8829113924050633,0.889943741209564,0.8938115330520394,0.8997890295358649,0.8920154766092157,0.8916942345623495,0.005482962672649121,37
4.680086135864258,0.2266743474556069,0.37294325828552244,0.15292621479822655,entropy,6,sqrt,500,"{'criterion': 'entropy', 'max_depth': 6, 'max_features': 'sqrt', 'n_estimators': 500}",0.8832630098452883,0.8895921237693389,0.8945147679324894,0.8997890295358649,0.8923672177277524,0.8919052297621469,0.005462890180851658,31
1.9241714000701904,0.10108026040612705,0.16573848724365234,0.05990166840579954,entropy,6,log2,200,"{'criterion': 'entropy', 'max_depth': 6, 'max_features': 'log2', 'n_estimators': 200}",0.8829113924050633,0.889943741209564,0.8938115330520394,0.8997890295358649,0.8920154766092157,0.8916942345623495,0.005482962672649121,37
4.430991697311401,0.30519248891534007,0.3213703155517578,0.06609576961034873,entropy,6,log2,500,"{'criterion': 'entropy', 'max_depth': 6, 'max_features': 'log2', 'n_estimators': 500}",0.8832630098452883,0.8895921237693389,0.8945147679324894,0.8997890295358649,0.8923672177277524,0.8919052297621469,0.005462890180851658,31
1.9816207885742188,0.06596829026252168,0.15734224319458007,0.03292261013053263,entropy,7,auto,200,"{'criterion': 'entropy', 'max_depth': 7, 'max_features': 'auto', 'n_estimators': 200}",0.8832630098452883,0.889943741209564,0.8948663853727145,0.89943741209564,0.8927189588462892,0.8920459014738992,0.005377747261785092,22
4.747169303894043,0.16618856135867582,0.29923038482666015,0.031102493416616063,entropy,7,auto,500,"{'criterion': 'entropy', 'max_depth': 7, 'max_features': 'auto', 'n_estimators': 500}",0.8836146272855133,0.890295358649789,0.8948663853727145,0.90014064697609,0.8927189588462892,0.8923271954260793,0.00543485406568314,19
1.879965353012085,0.10552194938473312,0.28449788093566897,0.08520304718174815,entropy,7,sqrt,200,"{'criterion': 'entropy', 'max_depth': 7, 'max_features': 'sqrt', 'n_estimators': 200}",0.8832630098452883,0.889943741209564,0.8948663853727145,0.89943741209564,0.8927189588462892,0.8920459014738992,0.005377747261785092,22
4.711323976516724,0.138984731974423,0.32007908821105957,0.03307085105208031,entropy,7,sqrt,500,"{'criterion': 'entropy', 'max_depth': 7, 'max_features': 'sqrt', 'n_estimators': 500}",0.8836146272855133,0.890295358649789,0.8948663853727145,0.90014064697609,0.8927189588462892,0.8923271954260793,0.00543485406568314,19
1.9387949466705323,0.14193705046794491,0.20743660926818847,0.06310595287418015,entropy,7,log2,200,"{'criterion': 'entropy', 'max_depth': 7, 'max_features': 'log2', 'n_estimators': 200}",0.8832630098452883,0.889943741209564,0.8948663853727145,0.89943741209564,0.8927189588462892,0.8920459014738992,0.005377747261785092,22
4.883373022079468,0.14604667868602342,0.33066401481628416,0.07055534274312732,entropy,7,log2,500,"{'criterion': 'entropy', 'max_depth': 7, 'max_features': 'log2', 'n_estimators': 500}",0.8836146272855133,0.890295358649789,0.8948663853727145,0.90014064697609,0.8927189588462892,0.8923271954260793,0.00543485406568314,19
2.1477002143859862,0.14247691279101934,0.21214795112609863,0.07539313858904036,entropy,8,auto,200,"{'criterion': 'entropy', 'max_depth': 8, 'max_features': 'auto', 'n_estimators': 200}",0.8836146272855133,0.8927566807313643,0.8945147679324894,0.9008438818565401,0.8941259233204362,0.8931711762252685,0.005533292447503443,10
5.015539073944092,0.15389506457814658,0.32947483062744143,0.024609142631610764,entropy,8,auto,500,"{'criterion': 'entropy', 'max_depth': 8, 'max_features': 'auto', 'n_estimators': 500}",0.8846694796061885,0.8924050632911392,0.8945147679324894,0.9018987341772152,0.8937741822018994,0.8934524454417863,0.00549198206949127,7
2.0819146633148193,0.14311979263345595,0.17333545684814453,0.06036544776223691,entropy,8,sqrt,200,"{'criterion': 'entropy', 'max_depth': 8, 'max_features': 'sqrt', 'n_estimators': 200}",0.8836146272855133,0.8927566807313643,0.8945147679324894,0.9008438818565401,0.8941259233204362,0.8931711762252685,0.005533292447503443,10
5.072275543212891,0.2781550381013464,0.307903528213501,0.022582349374453706,entropy,8,sqrt,500,"{'criterion': 'entropy', 'max_depth': 8, 'max_features': 'sqrt', 'n_estimators': 500}",0.8846694796061885,0.8924050632911392,0.8945147679324894,0.9018987341772152,0.8937741822018994,0.8934524454417863,0.00549198206949127,7
2.062914514541626,0.11884752721746389,0.19372262954711914,0.05070841850548376,entropy,8,log2,200,"{'criterion': 'entropy', 'max_depth': 8, 'max_features': 'log2', 'n_estimators': 200}",0.8836146272855133,0.8927566807313643,0.8945147679324894,0.9008438818565401,0.8941259233204362,0.8931711762252685,0.005533292447503443,10
4.152140283584595,0.47173139367258327,0.20355000495910644,0.055089481923061394,entropy,8,log2,500,"{'criterion': 'entropy', 'max_depth': 8, 'max_features': 'log2', 'n_estimators': 500}",0.8846694796061885,0.8924050632911392,0.8945147679324894,0.9018987341772152,0.8937741822018994,0.8934524454417863,0.00549198206949127,7
