mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_max_features,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
4.515687608718872,0.20309256339842507,0.3432967185974121,0.03738166245946199,gini,6,log2,500,"{'criterion': 'gini', 'max_depth': 6, 'max_features': 'log2', 'n_estimators': 500}",0.8832630098452883,0.8906469760900141,0.8955696202531646,0.90014064697609,0.8920154766092157,0.8923271459547545,0.005597197687281025,28
2.083759069442749,0.10411079529559139,0.17468662261962892,0.08666828771108034,gini,7,auto,200,"{'criterion': 'gini', 'max_depth': 7, 'max_features': 'auto', 'n_estimators': 200}",0.8843178621659634,0.8934599156118144,0.8962728551336147,0.9011954992967651,0.8923672177277524,0.8935226699871819,0.005522740678588342,13
5.37517728805542,0.42059800451598706,0.3728340625762939,0.04444905643758281,gini,7,auto,500,"{'criterion': 'gini', 'max_depth': 7, 'max_features': 'auto', 'n_estimators': 500}",0.8850210970464135,0.8931082981715893,0.8962728551336147,0.9008438818565401,0.8920154766092157,0.8934523217634747,0.005212657586301723,16
2.35048828125,0.40683560774450284,0.2303330421447754,0.059627163768517295,gini,7,sqrt,200,"{'criterion': 'gini', 'max_depth': 7, 'max_features': 'sqrt', 'n_estimators': 200}",0.8843178621659634,0.8934599156118144,0.8962728551336147,0.9011954992967651,0.8923672177277524,0.8935226699871819,0.005522740678588342,13
5.12093334197998,0.29670299201375405,0.36600408554077146,0.09121703257216504,gini,7,sqrt,500,"{'criterion': 'gini', 'max_depth': 7, 'max_features': 'sqrt', 'n_estimators': 500}",0.8850210970464135,0.8931082981715893,0.8962728551336147,0.9008438818565401,0.8920154766092157,0.8934523217634747,0.005212657586301723,16
2.280334997177124,0.2142734743616662,0.20381526947021483,0.03075076624226913,gini,7,log2,200,"{'criterion': 'gini', 'max_depth': 7, 'max_features': 'log2', 'n_estimators': 200}",0.8843178621659634,0.8934599156118144,0.8962728551336147,0.9011954992967651,0.8923672177277524,0.8935226699871819,0.005522740678588342,13
5.100709676742554,0.22883749501244385,0.37711105346679685,0.06561439545758578,gini,7,log2,500,"{'criterion': 'gini', 'max_depth': 7, 'max_features': 'log2', 'n_estimators': 500}",0.8850210970464135,0.8931082981715893,0.8962728551336147,0.9008438818565401,0.8920154766092157,0.8934523217634747,0.005212657586301723,16
2.1552953243255617,0.2512184374198961,0.2048210620880127,0.05219133506715915,gini,8,auto,200,"{'criterion': 'gini', 'max_depth': 8, 'max_features': 'auto', 'n_estimators': 200}",0.8871308016877637,0.8941631504922645,0.8976793248945147,0.9029535864978903,0.8941259233204362,0.8952105573785738,0.005169240896671121,4
5.023772811889648,0.22673191274543472,0.2976200103759766,0.027257262843560996,gini,8,auto,500,"{'criterion': 'gini', 'max_depth': 8, 'max_features': 'auto', 'n_estimators': 500}",0.8867791842475387,0.8966244725738397,0.8980309423347398,0.9040084388185654,0.8941259233204362,0.8959137922590239,0.005606214993057703,1
2.060005760192871,0.17015507559830728,0.200614070892334,0.042893052961736906,gini,8,sqrt,200,"{'criterion': 'gini', 'max_depth': 8, 'max_features': 'sqrt', 'n_estimators': 200}",0.8871308016877637,0.8941631504922645,0.8976793248945147,0.9029535864978903,0.8941259233204362,0.8952105573785738,0.005169240896671121,4
5.054397678375244,0.19947563624123146,0.3611708164215088,0.059172771006017935,gini,8,sqrt,500,"{'criterion': 'gini', 'max_depth': 8, 'max_features': 'sqrt', 'n_estimators': 500}",0.8867791842475387,0.8966244725738397,0.8980309423347398,0.9040084388185654,0.8941259233204362,0.8959137922590239,0.005606214993057703,1
2.129409170150757,0.08452994035345464,0.13133492469787597,0.028489375724418693,gini,8,log2,200,"{'criterion': 'gini', 'max_depth': 8, 'max_features': 'log2', 'n_estimators': 200}",0.8871308016877637,0.8941631504922645,0.8976793248945147,0.9029535864978903,0.8941259233204362,0.8952105573785738,0.005169240896671121,4
4.866263341903687,0.12812273995350607,0.3153667449951172,0.04222901904337656,gini,8,log2,500,"{'criterion': 'gini', 'max_depth': 8, 'max_features': 'log2', 'n_estimators': 500}",0.8867791842475387,0.8966244725738397,0.8980309423347398,0.9040084388185654,0.8941259233204362,0.8959137922590239,0.005606214993057703,1
1.8272476673126221,0.15555629892880465,0.2002614974975586,0.03267101777892211,entropy,4,auto,200,"{'criterion': 'entropy', 'max_depth': 4, 'max_features': 'auto', 'n_estimators': 200}",0.8822081575246132,0.890295358649789,0.8945147679324894,0.89943741209564,0.8909602532536054,0.8914831898912274,0.005659871862229339,49
4.09711856842041,0.1620593480349678,0.2859483242034912,0.062319638601653043,entropy,4,auto,500,"{'criterion': 'entropy', 'max_depth': 4, 'max_features': 'auto', 'n_estimators': 500}",0.8829113924050633,0.890295358649789,0.8938115330520394,0.89943741209564,0.8906085121350686,0.8914128416675201,0.00537248182440557,52
1.7559345722198487,0.07654803415843295,0.14139094352722167,0.05094687166250089,entropy,4,sqrt,200,"{'criterion': 'entropy', 'max_depth': 4, 'max_features': 'sqrt', 'n_estimators': 200}",0.8822081575246132,0.890295358649789,0.8945147679324894,0.89943741209564,0.8909602532536054,0.8914831898912274,0.005659871862229339,49
3.952207851409912,0.13139399030207632,0.29174180030822755,0.027014920969586895,entropy,4,sqrt,500,"{'criterion': 'entropy', 'max_depth': 4, 'max_features': 'sqrt', 'n_estimators': 500}",0.8829113924050633,0.890295358649789,0.8938115330520394,0.89943741209564,0.8906085121350686,0.8914128416675201,0.00537248182440557,52
1.7012364387512207,0.05981906138976813,0.19907007217407227,0.03877575497773609,entropy,4,log2,200,"{'criterion': 'entropy', 'max_depth': 4, 'max_features': 'log2', 'n_estimators': 200}",0.8822081575246132,0.890295358649789,0.8945147679324894,0.89943741209564,0.8909602532536054,0.8914831898912274,0.005659871862229339,49
4.033586406707764,0.1766062597110879,0.26030845642089845,0.0710187278446651,entropy,4,log2,500,"{'criterion': 'entropy', 'max_depth': 4, 'max_features': 'log2', 'n_estimators': 500}",0.8829113924050633,0.890295358649789,0.8938115330520394,0.89943741209564,0.8906085121350686,0.8914128416675201,0.00537248182440557,52
1.8950814247131347,0.14559761298302795,0.1439958095550537,0.026064499406638207,entropy,5,auto,200,"{'criterion': 'entropy', 'max_depth': 5, 'max_features': 'auto', 'n_estimators': 200}",0.8825597749648383,0.890295358649789,0.8945147679324894,0.8990857946554149,0.8916637354906789,0.8916238863386422,0.005439888985802114,46
4.5601574897766115,0.15294948385331175,0.35958223342895507,0.06301177541617868,entropy,5,auto,500,"{'criterion': 'entropy', 'max_depth': 5, 'max_features': 'auto', 'n_estimators': 500}",0.8836146272855133,0.889943741209564,0.8945147679324894,0.89943741209564,0.8909602532536054,0.8916941603553624,0.0052305872722712525,43
1.8487005233764648,0.12486258796970578,0.13400912284851074,0.04569454470932368,entropy,5,sqrt,200,"{'criterion': 'entropy', 'max_depth': 5, 'max_features': 'sqrt', 'n_estimators': 200}",0.8825597749648383,0.890295358649789,0.8945147679324894,0.8990857946554149,0.8916637354906789,0.8916238863386422,0.005439888985802114,46
4.456363296508789,0.10226346205073458,0.264391565322876,0.06331096499761658,entropy,5,sqrt,500,"{'criterion': 'entropy', 'max_depth': 5, 'max_features': 'sqrt', 'n_estimators': 500}",0.8836146272855133,0.889943741209564,0.8945147679324894,0.89943741209564,0.8909602532536054,0.8916941603553624,0.0052305872722712525,43
1.7608959197998046,0.13712601005427272,0.19435911178588866,0.08733583550892154,entropy,5,log2,200,"{'criterion': 'entropy', 'max_depth': 5, 'max_features': 'log2', 'n_estimators': 200}",0.8825597749648383,0.890295358649789,0.8945147679324894,0.8990857946554149,0.8916637354906789,0.8916238863386422,0.005439888985802114,46
4.403650093078613,0.1415277936856194,0.34671773910522463,0.11232517995258313,entropy,5,log2,500,"{'criterion': 'entropy', 'max_depth': 5, 'max_features': 'log2', 'n_estimators': 500}",0.8836146272855133,0.889943741209564,0.8945147679324894,0.89943741209564,0.8909602532536054,0.8916941603553624,0.0052305872722712525,43
2.06309118270874,0.10615594124249339,0.1831669330596924,0.02850094288586538,entropy,6,auto,200,"{'criterion': 'entropy', 'max_depth': 6, 'max_features': 'auto', 'n_estimators': 200}",0.8829113924050633,0.8906469760900141,0.8952180028129395,0.8997890295358649,0.8916637354906789,0.8920458272669123,0.005577823196528599,37
4.927963495254517,0.30518999340387404,0.33829245567321775,0.04371026300103984,entropy,6,auto,500,"{'criterion': 'entropy', 'max_depth': 6, 'max_features': 'auto', 'n_estimators': 500}",0.8836146272855133,0.8906469760900141,0.8945147679324894,0.900492264416315,0.8916637354906789,0.8921864742430021,0.005486838297898919,31
1.9436270236968993,0.11867405192806048,0.1735548496246338,0.04044463792587924,entropy,6,sqrt,200,"{'criterion': 'entropy', 'max_depth': 6, 'max_features': 'sqrt', 'n_estimators': 200}",0.8829113924050633,0.8906469760900141,0.8952180028129395,0.8997890295358649,0.8916637354906789,0.8920458272669123,0.005577823196528599,37
4.7833582878112795,0.2860096456043585,0.34485726356506347,0.046941552660097204,entropy,6,sqrt,500,"{'criterion': 'entropy', 'max_depth': 6, 'max_features': 'sqrt', 'n_estimators': 500}",0.8836146272855133,0.8906469760900141,0.8945147679324894,0.900492264416315,0.8916637354906789,0.8921864742430021,0.005486838297898919,31
2.029248571395874,0.1476249354782908,0.22725176811218262,0.047291140697871784,entropy,6,log2,200,"{'criterion': 'entropy', 'max_depth': 6, 'max_features': 'log2', 'n_estimators': 200}",0.8829113924050633,0.8906469760900141,0.8952180028129395,0.8997890295358649,0.8916637354906789,0.8920458272669123,0.005577823196528599,37
4.91749382019043,0.1552890962334737,0.3295906543731689,0.059474117951649724,entropy,6,log2,500,"{'criterion': 'entropy', 'max_depth': 6, 'max_features': 'log2', 'n_estimators': 500}",0.8836146272855133,0.8906469760900141,0.8945147679324894,0.900492264416315,0.8916637354906789,0.8921864742430021,0.005486838297898919,31
2.1727818489074706,0.14699626268842744,0.20734777450561523,0.05097889213903702,entropy,7,auto,200,"{'criterion': 'entropy', 'max_depth': 7, 'max_features': 'auto', 'n_estimators': 200}",0.8836146272855133,0.8924050632911392,0.8959212376933896,0.900492264416315,0.8927189588462892,0.8930304303065293,0.005535001003341255,19
5.354124259948731,0.1593281050549645,0.3598717212677002,0.06585418640149558,entropy,7,auto,500,"{'criterion': 'entropy', 'max_depth': 7, 'max_features': 'auto', 'n_estimators': 500}",0.8839662447257384,0.8924050632911392,0.8959212376933896,0.900492264416315,0.8923672177277524,0.8930304055708668,0.005422658585941633,22
2.227115201950073,0.07187231805223238,0.19518828392028809,0.03831969889440047,entropy,7,sqrt,200,"{'criterion': 'entropy', 'max_depth': 7, 'max_features': 'sqrt', 'n_estimators': 200}",0.8836146272855133,0.8924050632911392,0.8959212376933896,0.900492264416315,0.8927189588462892,0.8930304303065293,0.005535001003341255,19
5.206327295303344,0.22700113336158034,0.31995043754577634,0.108684517064213,entropy,7,sqrt,500,"{'criterion': 'entropy', 'max_depth': 7, 'max_features': 'sqrt', 'n_estimators': 500}",0.8839662447257384,0.8924050632911392,0.8959212376933896,0.900492264416315,0.8923672177277524,0.8930304055708668,0.005422658585941633,22
2.1830748558044433,0.1427381321346317,0.21516885757446289,0.0317295226543306,entropy,7,log2,200,"{'criterion': 'entropy', 'max_depth': 7, 'max_features': 'log2', 'n_estimators': 200}",0.8836146272855133,0.8924050632911392,0.8959212376933896,0.900492264416315,0.8927189588462892,0.8930304303065293,0.005535001003341255,19
5.078270387649536,0.19925552702115415,0.3718287944793701,0.10849092136338845,entropy,7,log2,500,"{'criterion': 'entropy', 'max_depth': 7, 'max_features': 'log2', 'n_estimators': 500}",0.8839662447257384,0.8924050632911392,0.8959212376933896,0.900492264416315,0.8923672177277524,0.8930304055708668,0.005422658585941633,22
2.452764129638672,0.1816275813725047,0.18193297386169432,0.07148832204281903,entropy,8,auto,200,"{'criterion': 'entropy', 'max_depth': 8, 'max_features': 'auto', 'n_estimators': 200}",0.8867791842475387,0.8941631504922645,0.8966244725738397,0.9040084388185654,0.8937741822018994,0.8950698856668214,0.005541682399190917,7
5.409394884109497,0.10453374226477483,0.35025844573974607,0.06538830261359001,entropy,8,auto,500,"{'criterion': 'entropy', 'max_depth': 8, 'max_features': 'auto', 'n_estimators': 500}",0.8867791842475387,0.8934599156118144,0.8973277074542897,0.9022503516174403,0.8941259233204362,0.8947886164503037,0.00506912393110034,10
2.3024930477142336,0.11127649060540473,0.18797502517700196,0.03767756018280541,entropy,8,sqrt,200,"{'criterion': 'entropy', 'max_depth': 8, 'max_features': 'sqrt', 'n_estimators': 200}",0.8867791842475387,0.8941631504922645,0.8966244725738397,0.9040084388185654,0.8937741822018994,0.8950698856668214,0.005541682399190917,7
5.457723379135132,0.08998135826403675,0.36246442794799805,0.048211629239037296,entropy,8,sqrt,500,"{'criterion': 'entropy', 'max_depth': 8, 'max_features': 'sqrt', 'n_estimators': 500}",0.8867791842475387,0.8934599156118144,0.8973277074542897,0.9022503516174403,0.8941259233204362,0.8947886164503037,0.00506912393110034,10
2.2908821582794188,0.0963096429857145,0.2290632724761963,0.051160839089238845,entropy,8,log2,200,"{'criterion': 'entropy', 'max_depth': 8, 'max_features': 'log2', 'n_estimators': 200}",0.8867791842475387,0.8941631504922645,0.8966244725738397,0.9040084388185654,0.8937741822018994,0.8950698856668214,0.005541682399190917,7
4.332132387161255,0.29485499968518764,0.2095479965209961,0.06966067206360224,entropy,8,log2,500,"{'criterion': 'entropy', 'max_depth': 8, 'max_features': 'log2', 'n_estimators': 500}",0.8867791842475387,0.8934599156118144,0.8973277074542897,0.9022503516174403,0.8941259233204362,0.8947886164503037,0.00506912393110034,10
